Time,Steering angle,Throttle,forward speed,yaw angle,acceleration,yaw angular rotation
33200.0,-1.0,0.0,12.633553504943848,-95.42613983154297,2.7411767997626852,-10.20217895507798
33600.0,1.0,0.0,11.943870544433594,-101.01420593261719,3.4551960392793064,-13.970165252685597
34000.0,1.0,0.0,11.199258804321289,-106.98152160644531,3.539272482215696,-14.918289184570366
34400.0,1.0,0.0,10.57754898071289,-112.84480285644531,3.1885876871758168,-14.658203125000052
34800.0,1.0,0.0,10.377991676330566,-117.58661651611328,2.2273631312947204,-11.854534149169965
35200.0,1.0,0.0,10.186552047729492,-116.70648193359375,0.6244777980088188,2.200336456298797
35600.0,1.0,0.0,9.880579948425293,-111.76939392089844,2.2919558928755595,12.342720031738326
36000.0,1.0,0.0,9.462900161743164,-105.20174407958984,2.959702967350226,16.41912460327154
36400.0,1.0,0.0,8.97240161895752,-98.26461791992188,3.045249435508101,17.342815399169982
36800.0,1.0,0.0,8.24544906616211,-91.49077606201172,3.1244806826184854,16.93460464477545
37200.0,1.0,0.0,7.418159484863281,-85.21383666992188,2.978109270225877,15.692348480224386
37600.0,1.0,0.0,6.690127372741699,-79.47391510009766,2.5342348505676413,14.349803924560598
38000.0,1.0,0.0,6.0017828941345215,-73.9081039428711,2.3080489890353935,13.914527893066456
38400.0,0.0,0.0,5.337801456451416,-68.33895111083984,2.1552765767054427,13.922882080078175
38800.0,0.0,0.0,4.712846755981445,-62.36676025390625,2.0364993095777693,14.930477142334038
39200.0,0.0,0.0,4.433382034301758,-56.33726119995117,1.3901612457192332,15.07374763488748
39600.0,0.0,0.0,4.3302788734436035,-53.55997848510742,0.5910308247000582,6.9432067871094
40000.0,0.0,0.0,4.10997200012207,-53.320404052734375,0.5529377683186592,0.5989360809326193
40400.0,0.0,0.0,3.9012484550476074,-53.32508850097656,0.5219945980398755,0
40800.0,0.0,0.0,3.706437349319458,-53.3304557800293,0.48713258383656727,0
41200.0,-1.0,0.0,3.5228817462921143,-53.333133697509766,0.45895126626262717,0
41600.0,-1.0,0.0,3.3489959239959717,-53.33454132080078,0.4347526748069902,0
42000.0,-1.0,0.0,3.139943838119507,-54.15207290649414,0.5352830880397262,-2.0438289642334055
42400.0,-1.0,0.0,2.857612133026123,-56.48832321166992,0.7690466130667244,-5.8406257629394736
42800.0,-1.0,0.0,2.584472179412842,-60.13588333129883,0.8082779152885537,-9.118900299072298
43200.0,-1.0,0.0,2.277012348175049,-64.98408508300781,0.9241372034046684,-12.120504379272289
43600.0,-1.0,0.0,2.1236281394958496,-70.49356079101562,0.6528807321912022,-13.773689270019581
44000.0,-1.0,1.0,2.0777504444122314,-76.10789489746094,0.5270047329346138,-14.035835266113331
44400.0,-1.0,1.0,2.0599420070648193,-81.72457122802734,0.5087789984526967,-14.041690826416065
45200.0,-1.0,1.0,1.832468032836914,-87.3817367553711,0.6414749075669592,-7.07145690917965
45600.0,-1.0,1.0,1.4998518228530884,-87.86569213867188,0.8323036670884421,-1.2098884582519573
46000.0,0.0,1.0,1.4475163221359253,-89.12569427490234,0.1539111702288435,-3.150005340576183
46400.0,0.0,1.0,1.6740025281906128,-91.48888397216797,0.5886915156334707,-5.907974243164084
46800.0,0.0,1.0,2.2524521350860596,-93.9404525756836,1.461265796536105,-6.128921508789085
47200.0,0.0,1.0,2.7744829654693604,-94.52562713623047,1.3070762544425996,-1.4629364013671666
47600.0,0.0,0.0,3.2877745628356934,-94.54521942138672,1.283534165973701,0
48000.0,0.0,0.0,3.7879981994628906,-94.5487060546875,1.2507328273144243,0
48400.0,0.0,0.0,4.188544750213623,-94.54882049560547,1.001405955885774,0
