Time,Steering angle,Throttle,forward speed,yaw angle,acceleration,yaw angular rotation
30309.0,0.0,1.0,3.335891008377075,154.54566955566406,2.2925657172464806,18.6895751953124
30709.0,0.0,1.0,2.7237203121185303,161.64126586914062,1.7923289200275767,17.73899078369147
31109.0,0.0,1.0,2.65602707862854,167.1416778564453,0.670534661747144,13.751029968261646
31509.0,0.0,1.0,2.4952774047851562,168.99046325683594,0.45357269925841814,4.6219635009765785
31909.0,0.0,1.0,2.839282751083374,169.013916015625,0.8600745935165849,0.05863189697265646
32309.0,-1.0,1.0,3.2560219764709473,169.01707458496094,1.0421814057862968,0
32709.0,-1.0,1.0,3.70731258392334,169.0221710205078,1.1285149832126178,0
33109.0,-1.0,1.0,4.107285499572754,168.11476135253906,1.0118190247968408,-2.268524169921883
33509.0,0.0,1.0,4.386041641235352,165.0870361328125,0.8944608046611032,-7.569313049316433
33909.0,0.0,1.0,4.547435283660889,159.94444274902344,1.0800484030333806,-12.856483459472702
34309.0,1.0,1.0,5.100675582885742,154.26434326171875,1.8266598466739536,-14.200248718261768
34709.0,1.0,1.0,5.614811420440674,151.94664001464844,1.3952282229570394,-5.794258117675699
35109.0,1.0,1.0,5.997369766235352,152.5814666748047,0.9702355949859436,1.5870666503906306
35509.0,1.0,0.0,6.230119705200195,155.80050659179688,1.0372075731977877,8.047599792480497
35909.0,1.0,0.0,6.05654764175415,161.15219116210938,1.4981712252006636,13.379211425781298
36309.0,1.0,0.0,5.621922016143799,167.68118286132812,1.9877065863582086,16.322479248046932
36709.0,0.0,0.0,5.206691265106201,175.0003204345703,2.0165000361289214,18.29784393310521
37109.0,0.0,0.0,4.832737445831299,-177.0802459716797,1.9691986192533042,-880.2014160156282
37509.0,0.0,1.0,4.929524898529053,-169.65277099609375,1.5991076459045301,18.56868743896491
37909.0,0.0,1.0,5.692856311798096,-165.77732849121094,2.110838902528995,9.688606262207065
38309.0,-1.0,0.0,6.283848762512207,-164.7855224609375,1.5042765669498743,2.4795150756836026
38709.0,-1.0,0.0,6.723282814025879,-164.66322326660156,1.100638934228085,0.3057479858398394
39109.0,-1.0,0.0,7.0071306228637695,-165.80604553222656,0.7880333762390117,-2.85705566406251
39509.0,-1.0,0.0,6.895941734313965,-169.53607177734375,1.168337424956802,-9.325065612793003
39909.0,-1.0,0.0,6.512368202209473,-174.47605895996094,1.7344316395186203,-12.349967956543013
40309.0,0.0,0.0,5.949650764465332,179.47317504882812,2.1658011345809065,884.8730850219758
40709.0,0.0,0.0,5.3539719581604,172.7238311767578,2.238309789796377,-16.873359680175543
41109.0,0.0,0.0,5.093783378601074,165.71502685546875,1.7248174649601788,-17.52201080322272
41509.0,0.0,0.0,4.990682125091553,162.60816955566406,0.7350585965320996,-7.767143249511746
41909.0,0.0,0.0,4.745125770568848,162.28189086914062,0.6178438100889174,-0.8156967163085966
42309.0,0.0,0.0,4.5062665939331055,162.28721618652344,0.5973197015187646,0
42709.0,0.0,0.0,4.280266761779785,162.29998779296875,0.5651564489063539,0
43109.0,0.0,0.0,3.991299629211426,162.405029296875,0.7234271298718319,0.26260375976562594
43509.0,0.0,0.0,3.7928240299224854,162.409423828125,0.49658213990650535,0
43909.0,0.0,0.0,3.7171506881713867,162.40916442871094,0.19005653657391783,0
44309.0,0.0,0.0,3.7107231616973877,162.40921020507812,0.027234424813480162,0
44709.0,1.0,0.0,3.70444655418396,162.4091339111328,0.02483667256232061,0
45109.0,1.0,0.0,3.698169231414795,162.40904235839844,0.02084148576092684,0
45509.0,0.0,0.0,3.63936448097229,163.3021697998047,0.20516307697599112,2.232818603515633
45909.0,0.0,0.0,3.0669212341308594,165.8445281982422,1.4785195185007778,6.355895996093772
46309.0,1.0,0.0,2.596287727355957,167.71873474121094,1.1993782459792466,4.685516357421892
46709.0,1.0,0.0,2.181246519088745,167.7987823486328,1.0377149485145167,0.20011901855468467
47109.0,1.0,0.0,1.8529926538467407,168.36227416992188,0.8221272967443966,1.4087295532226614
47509.0,1.0,0.0,1.5491154193878174,169.79129028320312,0.7670005259567518,3.572540283203138
47909.0,1.0,0.0,1.2587913274765015,171.85562133789062,0.7366281066050478,5.160827636718769
48309.0,0.0,0.0,0.9733892679214478,174.43902587890625,0.7243300545352767,6.458511352539086
48709.0,0.0,0.0,0.8356776833534241,177.08624267578125,0.3597001208946408,6.618041992187406
49109.0,0.0,0.0,0.9272382259368896,178.85012817382812,0.2388153393069387,4.4097137451172035
49509.0,0.0,0.0,0.8809118270874023,179.31173706054688,0.11734735434133728,1.154022216796879
49909.0,0.0,0.0,0.7922960519790649,179.3106689453125,0.22154713497347042,0
50309.0,0.0,0.0,0.7111416459083557,179.3105010986328,0.20288734404678885,0
50709.0,0.0,0.0,0.6372882723808289,179.31076049804688,0.1846349449110494,0
51109.0,0.0,0.0,0.570547878742218,179.31100463867188,0.1668508968342979,0
