Steering angle,Throttle,forward speed,yaw rotation
-0.0003323139389976859,0.5,6.428449630737305,0.012265371158719063
-0.00035079664667136967,0.5,6.864665985107422,0.013559160754084587
-0.00036978209391236305,0.5,7.2901811599731445,0.014888140372931957
-0.0003892573877237737,0.5,7.705857276916504,0.01625141128897667
-0.0004091801820322871,0.5,8.112297058105469,0.017646007239818573
-0.0004295314138289541,0.0,8.509920120239258,0.019070591777563095
-0.0004417267919052392,0.0,8.619214057922363,0.01992427185177803
-0.00044287179480306804,0.0,8.598745346069336,0.02000442147254944
-0.0004427673702593893,0.0,8.580817222595215,0.019997112452983856
-0.0004425395163707435,0.0,8.563735008239746,0.01998116262257099
-0.00044229693594388664,0.0,8.547078132629395,0.019964179024100304
-0.0004563229449559003,0.0,9.090441703796387,0.02094600349664688
-0.0004980965168215334,0.0,9.830183029174805,0.023870153352618217
-0.0005443801055662334,0.0,10.489645957946777,0.027110004797577858
-0.0005881565157324076,0.0,11.084906578063965,0.03017435036599636
-0.0006287289434112608,0.0,11.629361152648926,0.03301442041993141
-0.0006668594432994723,0.0,12.134530067443848,0.03568355366587639
-0.0007033376023173332,0.0,12.609625816345215,0.03823702409863472
-0.0007387273944914341,0.0,13.06163501739502,0.0407143160700798
-0.0007734515820629895,0.0,13.495745658874512,0.04314500465989113
-0.0008077959064394236,0.0,13.915699005126953,0.04554910957813263
-0.0008419714868068695,0.0,14.324190139770508,0.04794139787554741
-0.0008761080098338425,0.0,14.723158836364746,0.050330955535173416
-0.0009103089687414467,0.0,15.113993644714355,0.052725017070770264
-0.0009446291951462626,0.0,15.497706413269043,0.05512744188308716
-0.0009791121119633317,0.0,15.875006675720215,0.05754124000668526
-0.0010090665891766548,0.0,16.062786102294922,0.05963806062936783
-0.0010193940252065659,0.0,16.030059814453125,0.060360971838235855
0.0194578655064106,0.0,15.91128158569336,-1.3730469942092896
0.07933557033538818,0.0,15.62288761138916,-5.564486980438232
0.3615061044692993,0.0,15.169461250305176,-11.316422462463379
0.45419973134994507,0.0,14.930608749389648,-17.804975509643555
0.5320330262184143,0.0,15.203068733215332,-23.253305435180664
0.5847295522689819,0.0,15.377747535705566,-26.942066192626953
-1.0,0.0,15.349860191345215,-30.49650001525879
-1.0,0.0,15.482388496398926,-34.04258728027344
-1.0,0.0,15.924166679382324,-35.849056243896484
-1.0,0.0,16.358888626098633,-36.53175735473633
-1.0,0.0,16.783740997314453,-36.63945007324219
-1.0,0.0,17.136037826538086,-36.423091888427734
-1.0,0.0,17.365585327148438,-35.272987365722656
-1.0,0.0,17.40804672241211,-30.875534057617188
-1.0,1.0,-4.042788028717041,-31.766525268554688
-1.0,1.0,-2.530137062072754,-31.277633666992188
-1.0,1.0,-1.0654922723770142,-30.164859771728516
-1.0,1.0,0.23492245376110077,-28.28984832763672
-1.0,1.0,0.9086016416549683,-25.4179744720459
-1.0,1.0,0.943098247051239,-22.76267433166504
-1.0,1.0,1.134889006614685,-20.85576629638672
-1.0,1.0,1.189260721206665,-20.280181884765625
-1.0,1.0,1.1720365285873413,-19.907894134521484
-1.0,1.0,1.3792792558670044,-18.815187454223633
-1.0,1.0,1.7817553281784058,-17.89957618713379
-1.0,1.0,2.0972819328308105,-17.883920669555664
-1.0,1.0,2.502485752105713,-17.882028579711914
-1.0,1.0,2.9430575370788574,-17.881174087524414
-1.0,1.0,0.7014678716659546,-18.51288604736328
-1.0,1.0,1.5282257795333862,-17.412120819091797
-1.0,1.0,2.007601261138916,-14.688312530517578
-1.0,1.0,2.2430946826934814,-10.180951118469238
-1.0,1.0,2.5469696521759033,-4.224579811096191
-1.0,1.0,2.9155654907226562,2.681691884994507
-1.0,1.0,3.2248153686523438,10.333724021911621
-1.0,1.0,-0.0742916688323021,16.913089752197266
-1.0,1.0,0.10104338079690933,16.460506439208984
-1.0,1.0,0.2358924299478531,16.928834915161133
-1.0,1.0,-0.050168756395578384,17.27680206298828
-1.0,1.0,-0.05408832058310509,17.0899715423584
-1.0,1.0,-0.06710948050022125,16.95625877380371
-1.0,1.0,-0.06962799280881882,16.91974449157715
-1.0,1.0,-0.06906145811080933,16.94663429260254
-1.0,1.0,0.0010664293076843023,16.99378204345703
-1.0,1.0,0.13629625737667084,16.934513092041016
-1.0,1.0,0.43691524863243103,16.13918685913086
-1.0,1.0,0.7971828579902649,14.303203582763672
-1.0,1.0,1.2316920757293701,11.3017578125
-1.0,1.0,1.660191297531128,7.182903289794922
-1.0,1.0,2.0742828845977783,2.0573251247406006
-1.0,1.0,2.4836337566375732,-3.9955759048461914
-1.0,1.0,3.2471578121185303,-9.690352439880371
-1.0,1.0,3.85892915725708,-12.74620246887207
-1.0,1.0,4.282541751861572,-12.721637725830078
-1.0,1.0,4.582741737365723,-10.08900260925293
-1.0,1.0,4.7669758796691895,-5.221163272857666
-1.0,1.0,4.879169464111328,1.491733431816101
-1.0,1.0,5.038399696350098,9.634110450744629
-1.0,1.0,5.279362678527832,18.845314025878906
-1.0,1.0,5.066566467285156,28.41191291809082
-1.0,1.0,5.238133430480957,37.047752380371094
-1.0,1.0,5.389891147613525,42.006534576416016
-1.0,1.0,5.292258262634277,42.06188201904297
-1.0,1.0,4.997886657714844,39.07776641845703
1.0,1.0,5.530527114868164,33.11214065551758
1.0,0.5,5.856817722320557,25.375425338745117
1.0,0.5,6.151158332824707,17.168231964111328
1.0,0.5,6.434756278991699,8.64138126373291
-1.0,0.5,6.73250675201416,-0.2412719875574112
-1.0,0.5,7.179538249969482,-9.076000213623047
-1.0,0.5,7.870797634124756,-14.564472198486328
-1.0,0.0,8.424627304077148,-15.061176300048828
-1.0,0.0,8.805343627929688,-11.424426078796387
-1.0,0.0,9.335630416870117,-6.831029415130615
-1.0,0.0,9.912399291992188,-5.097263813018799
-1.0,0.0,10.359589576721191,-3.4580698013305664
-1.0,0.0,10.60973834991455,0.435858815908432
-1.0,0.0,10.856067657470703,4.456539630889893
-1.0,0.0,11.394383430480957,5.8327317237854
-1.0,0.0,11.478765487670898,6.112013816833496
-1.0,0.0,11.457240104675293,6.1680097579956055
-1.0,0.0,11.434882164001465,6.180995464324951
1.0,0.0,11.412392616271973,6.184655666351318
1.0,0.0,11.389941215515137,6.185770511627197
1.0,0.0,11.842413902282715,6.202459335327148
1.0,0.0,12.337987899780273,6.236186981201172
1.0,0.0,12.79375171661377,6.27185583114624
1.0,0.0,13.222065925598145,6.306623935699463
1.0,0.0,13.534573554992676,6.298110008239746
1.0,0.0,13.81796646118164,7.823765277862549
1.0,0.0,13.918994903564453,12.282086372375488
0.0,0.0,13.87077808380127,18.09170913696289
0.0,0.0,13.701021194458008,24.532567977905273
0.0,0.0,13.47570514678955,31.384580612182617
0.0,0.0,13.260698318481445,37.950260162353516
0.0,0.0,13.116769790649414,43.4243278503418
0.0,0.0,12.995137214660645,47.51488494873047
0.0,0.0,12.913692474365234,50.837249755859375
0.0,0.0,12.876866340637207,54.025108337402344
0.0,0.0,12.619275093078613,57.44409942626953
-1.0,0.0,12.17482852935791,61.266048431396484
-1.0,0.0,11.660392761230469,65.82559967041016
-1.0,0.0,11.131736755371094,70.76893615722656
-1.0,0.0,10.616072654724121,75.95161437988281
-1.0,0.0,10.510886192321777,81.5850601196289
-1.0,0.0,10.541536331176758,87.74309539794922
1.0,0.0,10.596293449401855,93.9014892578125
1.0,0.0,10.560945510864258,99.60503387451172
1.0,0.0,10.616843223571777,105.1042709350586
1.0,0.0,10.600358963012695,110.5040054321289
1.0,0.0,10.549444198608398,116.22415924072266
1.0,0.0,10.567131996154785,122.0485610961914
1.0,0.0,10.5556640625,128.15438842773438
1.0,0.0,10.536382675170898,134.21585083007812
1.0,0.0,10.50471019744873,139.87472534179688
1.0,0.0,10.424847602844238,145.98170471191406
1.0,0.0,10.323240280151367,152.79837036132812
1.0,0.0,10.322269439697266,159.16851806640625
1.0,1.0,-1.533935308456421,165.4014129638672
1.0,1.0,-1.9114042520523071,174.02969360351562
1.0,1.0,-1.9411818981170654,-179.61904907226562
1.0,1.0,-1.6020547151565552,-177.88607788085938
1.0,1.0,-1.3924480676651,178.99993896484375
1.0,1.0,-1.402097463607788,174.82943725585938
1.0,1.0,-0.6770098805427551,171.32528686523438
1.0,1.0,0.28940916061401367,170.48062133789062
1.0,1.0,0.9354265928268433,171.5991973876953
